device_id,status_datetime,received_at,pt_cur,pt_b,p_con,pe_cur,operation_status,operation,remain_time_minutes,remain_time_seconds,status_code,data_cycle,network_cycle
SPC0001,20260519050549,2026-05-19T05:05:49.279Z,1.89,1.87,1.8,1.84,1,3,4,19,0,1,1
SPC0002,20260519050549,2026-05-19T05:05:49.983Z,1.81,1.82,1.8,1.76,1,1,0,0,0,1,1
SPC0001,20260519050550,2026-05-19T05:05:50.246Z,1.88,1.89,1.8,1.83,1,2,2,25,0,1,1
SPC0001,20260519050552,2026-05-19T05:05:52.226Z,1.9,1.89,1.8,1.85,1,2,4,0,0,1,1
SPC0001,20260519050552,2026-05-19T05:05:52.289Z,1.92,1.9,1.8,1.87,1,2,3,12,0,1,1
SPC0002,20260519050552,2026-05-19T05:05:52.988Z,1.83,1.82,1.8,1.78,1,1,0,0,0,1,1
SPC0001,20260519050553,2026-05-19T05:05:53.255Z,1.92,1.9,1.8,1.87,1,2,3,34,0,1,1
SPC0001,20260519050555,2026-05-19T05:05:55.234Z,1.91,1.92,1.8,1.86,1,2,4,28,0,1,1
SPC0001,20260519050555,2026-05-19T05:05:55.297Z,1.9,1.92,1.8,1.85,1,2,1,32,0,1,1
SPC0002,20260519050555,2026-05-19T05:05:55.993Z,1.84,1.83,1.8,1.79,1,1,0,0,0,1,1
SPC0001,20260519050556,2026-05-19T05:05:56.259Z,1.91,1.9,1.8,1.86,1,2,0,53,0,1,1
SPC0001,20260519050558,2026-05-19T05:05:58.235Z,1.93,1.9,1.8,1.88,1,1,0,0,0,1,1
SPC0001,20260519050558,2026-05-19T05:05:58.299Z,1.92,1.93,1.8,1.87,1,1,0,0,0,1,1
SPC0002,20260519050558,2026-05-19T05:05:58.991Z,1.82,1.83,1.8,1.77,1,1,0,0,0,1,1
SPC0001,20260519050559,2026-05-19T05:05:59.267Z,1.92,1.93,1.8,1.87,1,2,2,37,0,1,1
SPC0001,20260519050601,2026-05-19T05:06:01.251Z,1.93,1.92,1.8,1.88,1,2,4,6,0,1,1
SPC0001,20260519050601,2026-05-19T05:06:01.313Z,1.94,1.92,1.8,1.89,1,2,4,2,0,1,1
SPC0002,20260519050602,2026-05-19T05:06:02.005Z,1.8,1.82,1.8,1.75,1,2,4,14,0,1,1
SPC0001,20260519050602,2026-05-19T05:06:02.269Z,1.96,1.94,1.8,1.91,1,2,0,1,0,1,1
SPC0001,20260519050604,2026-05-19T05:06:04.253Z,1.95,1.94,1.8,1.9,1,2,0,30,0,1,1
SPC0001,20260519050604,2026-05-19T05:06:04.314Z,1.96,1.95,1.8,1.91,1,2,0,24,0,1,1
SPC0002,20260519050605,2026-05-19T05:06:05.015Z,1.79,1.82,1.8,1.74,1,2,1,47,0,1,1
SPC0001,20260519050605,2026-05-19T05:06:05.279Z,1.95,1.95,1.8,1.9,1,2,3,28,0,1,1
SPC0001,20260519050607,2026-05-19T05:06:07.254Z,1.96,1.95,1.8,1.91,1,2,3,46,0,1,1
SPC0001,20260519050607,2026-05-19T05:06:07.317Z,1.95,1.95,1.8,1.9,1,2,1,46,0,1,1
SPC0002,20260519050608,2026-05-19T05:06:08.029Z,1.78,1.79,1.8,1.73,1,2,1,25,0,1,1
SPC0001,20260519050608,2026-05-19T05:06:08.296Z,1.93,1.95,1.8,1.88,1,2,0,30,0,1,1
SPC0001,20260519050610,2026-05-19T05:06:10.265Z,1.93,1.95,1.8,1.88,1,2,4,20,0,1,1
SPC0001,20260519050610,2026-05-19T05:06:10.323Z,1.93,1.93,1.8,1.88,1,2,4,33,0,1,1
SPC0002,20260519050611,2026-05-19T05:06:11.027Z,1.79,1.79,1.8,1.74,1,2,3,22,0,1,1
SPC0001,20260519050611,2026-05-19T05:06:11.303Z,1.93,1.93,1.8,1.88,1,2,4,56,0,1,1
SPC0001,20260519050613,2026-05-19T05:06:13.266Z,1.92,1.93,1.8,1.87,1,2,3,49,0,1,1
SPC0001,20260519050613,2026-05-19T05:06:13.336Z,1.9,1.93,1.8,1.85,1,2,2,31,0,1,1
SPC0002,20260519050614,2026-05-19T05:06:14.041Z,1.77,1.79,1.8,1.72,1,2,2,21,0,1,1
SPC0001,20260519050614,2026-05-19T05:06:14.307Z,1.9,1.9,1.8,1.85,1,2,2,44,0,1,1
SPC0001,20260519050616,2026-05-19T05:06:16.273Z,1.88,1.9,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519050616,2026-05-19T05:06:16.349Z,1.9,1.88,1.8,1.85,1,1,0,0,0,1,1
SPC0002,20260519050617,2026-05-19T05:06:17.052Z,1.79,1.79,1.8,1.74,1,2,2,14,0,1,1
SPC0001,20260519050617,2026-05-19T05:06:17.318Z,1.89,1.88,1.8,1.84,1,1,0,0,0,1,1
SPC0001,20260519050619,2026-05-19T05:06:19.274Z,1.89,1.89,1.8,1.84,1,1,0,0,0,1,1
SPC0001,20260519050619,2026-05-19T05:06:19.362Z,1.89,1.89,1.8,1.84,1,1,0,0,0,1,1
SPC0002,20260519050620,2026-05-19T05:06:20.066Z,1.79,1.79,1.8,1.74,1,2,3,56,0,1,1
SPC0001,20260519050620,2026-05-19T05:06:20.331Z,1.88,1.89,1.8,1.83,1,1,0,0,0,1,1
SPC0001,20260519050622,2026-05-19T05:06:22.281Z,1.86,1.89,1.8,1.81,1,1,0,0,0,1,1
SPC0001,20260519050622,2026-05-19T05:06:22.376Z,1.87,1.86,1.8,1.82,1,1,0,0,0,1,1
SPC0002,20260519050623,2026-05-19T05:06:23.075Z,1.8,1.79,1.8,1.75,1,2,4,23,0,1,1
SPC0001,20260519050623,2026-05-19T05:06:23.339Z,1.89,1.86,1.8,1.84,1,2,2,38,0,1,1
SPC0001,20260519050625,2026-05-19T05:06:25.290Z,1.89,1.89,1.8,1.84,1,2,4,58,0,1,1
SPC0001,20260519050625,2026-05-19T05:06:25.383Z,1.91,1.89,1.8,1.86,1,2,2,47,0,1,1
SPC0002,20260519050626,2026-05-19T05:06:26.079Z,1.81,1.8,1.8,1.76,1,3,0,34,0,1,1
SPC0001,20260519050626,2026-05-19T05:06:26.343Z,1.9,1.91,1.8,1.85,1,2,4,9,0,1,1
SPC0001,20260519050628,2026-05-19T05:06:28.298Z,1.91,1.91,1.8,1.86,1,2,4,13,0,1,1
SPC0001,20260519050628,2026-05-19T05:06:28.391Z,1.92,1.91,1.8,1.87,1,2,0,8,0,1,1
SPC0002,20260519050629,2026-05-19T05:06:29.092Z,1.81,1.8,1.8,1.76,1,3,4,6,0,1,1
SPC0001,20260519050629,2026-05-19T05:06:29.357Z,1.92,1.91,1.8,1.87,1,2,3,13,0,1,1
SPC0001,20260519050631,2026-05-19T05:06:31.306Z,1.93,1.92,1.8,1.88,1,1,0,0,0,1,1
SPC0001,20260519050631,2026-05-19T05:06:31.401Z,1.94,1.92,1.8,1.89,1,1,0,0,0,1,1
SPC0002,20260519050632,2026-05-19T05:06:32.105Z,1.81,1.81,1.8,1.76,1,3,2,38,0,1,1
SPC0001,20260519050632,2026-05-19T05:06:32.368Z,1.96,1.94,1.8,1.91,1,1,0,0,0,1,1
SPC0001,20260519050634,2026-05-19T05:06:34.319Z,1.96,1.94,1.8,1.91,1,1,0,0,0,1,1
SPC0001,20260519050634,2026-05-19T05:06:34.413Z,1.98,1.96,1.8,1.93,1,1,0,0,0,1,1
SPC0002,20260519050635,2026-05-19T05:06:35.116Z,1.83,1.81,1.8,1.78,1,3,1,41,0,1,1
SPC0001,20260519050635,2026-05-19T05:06:35.381Z,1.96,1.96,1.8,1.91,1,1,0,0,0,1,1
SPC0001,20260519050637,2026-05-19T05:06:37.328Z,1.98,1.96,1.8,1.93,1,1,0,0,0,1,1
SPC0001,20260519050637,2026-05-19T05:06:37.423Z,2,1.96,1.8,1.95,1,1,0,0,0,1,1
SPC0002,20260519050638,2026-05-19T05:06:38.125Z,1.84,1.83,1.8,1.79,1,3,0,28,0,1,1
SPC0001,20260519050638,2026-05-19T05:06:38.390Z,2,2,1.8,1.95,1,1,0,0,0,1,1
SPC0001,20260519050640,2026-05-19T05:06:40.344Z,1.99,2,1.8,1.94,1,1,0,0,0,1,1
SPC0001,20260519050640,2026-05-19T05:06:40.436Z,1.99,1.99,1.8,1.94,1,1,0,0,0,1,1
SPC0002,20260519050641,2026-05-19T05:06:41.139Z,1.85,1.83,1.8,1.8,1,3,4,4,0,1,1
SPC0001,20260519050641,2026-05-19T05:06:41.392Z,2,1.99,1.8,1.95,1,1,0,0,0,1,1
SPC0001,20260519050643,2026-05-19T05:06:43.357Z,1.99,2,1.8,1.94,1,1,0,0,0,1,1
SPC0001,20260519050643,2026-05-19T05:06:43.453Z,2.01,2,1.8,1.96,1,1,0,0,0,1,1
SPC0002,20260519050644,2026-05-19T05:06:44.152Z,1.84,1.85,1.8,1.79,1,3,4,23,0,1,1
SPC0001,20260519050644,2026-05-19T05:06:44.402Z,2,2.01,1.8,1.95,1,1,0,0,0,1,1
SPC0001,20260519050646,2026-05-19T05:06:46.365Z,1.98,2.01,1.8,1.93,1,3,0,3,0,1,1
SPC0001,20260519050646,2026-05-19T05:06:46.456Z,1.98,1.98,1.8,1.93,1,3,2,0,0,1,1
SPC0002,20260519050647,2026-05-19T05:06:47.158Z,1.84,1.85,1.8,1.79,1,3,3,59,0,1,1
SPC0001,20260519050647,2026-05-19T05:06:47.406Z,2,1.98,1.8,1.95,1,3,0,20,0,1,1
SPC0001,20260519050649,2026-05-19T05:06:49.371Z,1.98,2,1.8,1.93,1,3,3,49,0,1,1
SPC0001,20260519050649,2026-05-19T05:06:49.462Z,1.97,2,1.8,1.92,1,3,0,35,0,1,1
SPC0002,20260519050650,2026-05-19T05:06:50.168Z,1.84,1.84,1.8,1.79,1,3,4,28,0,1,1
SPC0001,20260519050650,2026-05-19T05:06:50.416Z,1.99,1.97,1.8,1.94,1,3,1,32,0,1,1
SPC0001,20260519050652,2026-05-19T05:06:52.371Z,1.99,1.97,1.8,1.94,1,3,3,41,0,1,1
SPC0001,20260519050652,2026-05-19T05:06:52.463Z,2,1.99,1.8,1.95,1,3,3,40,0,1,1
SPC0002,20260519050653,2026-05-19T05:06:53.178Z,1.86,1.84,1.8,1.81,1,3,4,36,0,1,1
SPC0001,20260519050653,2026-05-19T05:06:53.430Z,2,1.99,1.8,1.95,1,3,4,20,0,1,1
SPC0001,20260519050655,2026-05-19T05:06:55.377Z,2,2,1.8,1.95,1,3,0,41,0,1,1
SPC0001,20260519050655,2026-05-19T05:06:55.472Z,2.02,2,1.8,1.97,1,3,3,39,0,1,1
SPC0002,20260519050656,2026-05-19T05:06:56.185Z,1.86,1.86,1.8,1.81,1,3,0,13,0,1,1
SPC0001,20260519050656,2026-05-19T05:06:56.433Z,2.03,2.02,1.8,1.98,1,3,1,14,0,1,1
SPC0001,20260519050658,2026-05-19T05:06:58.380Z,2.02,2.02,1.8,1.97,1,3,4,17,0,1,1
SPC0001,20260519050658,2026-05-19T05:06:58.474Z,2.03,2.02,1.8,1.98,1,3,0,14,0,1,1
SPC0002,20260519050659,2026-05-19T05:06:59.186Z,1.87,1.86,1.8,1.82,1,3,1,56,0,1,1
SPC0001,20260519050659,2026-05-19T05:06:59.439Z,2.05,2.02,1.8,2,1,3,3,11,0,1,1
SPC0001,20260519050701,2026-05-19T05:07:01.385Z,2.06,2.05,1.8,2.01,1,3,2,1,0,1,1
SPC0001,20260519050701,2026-05-19T05:07:01.480Z,2.07,2.05,1.8,2.02,1,3,1,0,0,1,1
SPC0002,20260519050702,2026-05-19T05:07:02.196Z,1.88,1.87,1.8,1.83,1,3,2,49,0,1,1
SPC0001,20260519050702,2026-05-19T05:07:02.446Z,2.05,2.07,1.8,2,1,3,3,35,0,1,1
SPC0001,20260519050704,2026-05-19T05:07:04.396Z,2.06,2.07,1.8,2.01,1,3,2,1,0,1,1
SPC0001,20260519050704,2026-05-19T05:07:04.489Z,2.08,2.06,1.8,2.03,1,3,3,0,0,1,1
SPC0002,20260519050705,2026-05-19T05:07:05.209Z,1.9,1.87,1.8,1.85,1,3,1,39,0,1,1
SPC0001,20260519050705,2026-05-19T05:07:05.457Z,2.08,2.06,1.8,2.03,1,3,3,21,0,1,1
SPC0001,20260519050707,2026-05-19T05:07:07.406Z,2.1,2.08,1.8,2.05,1,3,1,5,0,1,1
SPC0001,20260519050707,2026-05-19T05:07:07.499Z,2.11,2.08,1.8,2.06,1,3,4,7,0,1,1
SPC0002,20260519050708,2026-05-19T05:07:08.252Z,1.91,1.9,1.8,1.86,1,2,2,34,0,1,1
SPC0001,20260519050708,2026-05-19T05:07:08.468Z,2.1,2.11,1.8,2.05,1,3,1,17,0,1,1
SPC0001,20260519050710,2026-05-19T05:07:10.421Z,2.1,2.11,1.8,2.05,1,3,2,34,0,1,1
SPC0001,20260519050710,2026-05-19T05:07:10.513Z,2.1,2.1,1.8,2.05,1,3,4,11,0,1,1
SPC0002,20260519050711,2026-05-19T05:07:11.233Z,1.9,1.9,1.8,1.85,1,2,2,18,0,1,1
SPC0001,20260519050711,2026-05-19T05:07:11.481Z,2.1,2.1,1.8,2.05,1,3,4,37,0,1,1
SPC0001,20260519050713,2026-05-19T05:07:13.418Z,2.09,2.1,1.8,2.04,1,3,0,3,0,1,1
SPC0001,20260519050713,2026-05-19T05:07:13.526Z,2.09,2.1,1.8,2.04,1,3,2,27,0,1,1
SPC0002,20260519050714,2026-05-19T05:07:14.245Z,1.9,1.9,1.8,1.85,1,2,3,31,0,1,1
SPC0001,20260519050714,2026-05-19T05:07:14.492Z,2.11,2.09,1.8,2.06,1,3,2,6,0,1,1
SPC0001,20260519050716,2026-05-19T05:07:16.430Z,2.09,2.09,1.8,2.04,1,3,2,10,0,1,1
SPC0001,20260519050716,2026-05-19T05:07:16.538Z,2.09,2.09,1.8,2.04,1,3,3,44,0,1,1
SPC0002,20260519050717,2026-05-19T05:07:17.253Z,1.89,1.9,1.8,1.84,1,2,2,43,0,1,1
SPC0001,20260519050717,2026-05-19T05:07:17.500Z,2.11,2.09,1.8,2.06,1,3,1,43,0,1,1
SPC0001,20260519050719,2026-05-19T05:07:19.445Z,2.12,2.11,1.8,2.07,1,2,4,22,0,1,1
SPC0001,20260519050719,2026-05-19T05:07:19.558Z,2.11,2.11,1.8,2.06,1,2,3,23,0,1,1
SPC0002,20260519050720,2026-05-19T05:07:20.255Z,1.9,1.89,1.8,1.85,1,1,0,0,0,1,1
SPC0001,20260519050720,2026-05-19T05:07:20.505Z,2.1,2.11,1.8,2.05,1,2,3,16,0,1,1
SPC0001,20260519050722,2026-05-19T05:07:22.453Z,2.11,2.11,1.8,2.06,1,3,0,12,0,1,1
SPC0001,20260519050722,2026-05-19T05:07:22.559Z,2.11,2.11,1.8,2.06,1,3,2,33,0,1,1
SPC0002,20260519050723,2026-05-19T05:07:23.263Z,1.89,1.89,1.8,1.84,1,1,0,0,0,1,1
SPC0001,20260519050723,2026-05-19T05:07:23.513Z,2.1,2.11,1.8,2.05,1,2,1,37,0,1,1
SPC0001,20260519050725,2026-05-19T05:07:25.454Z,2.08,2.1,1.8,2.03,1,2,2,20,0,1,1
SPC0001,20260519050725,2026-05-19T05:07:25.565Z,2.09,2.1,1.8,2.04,1,1,0,0,0,1,1
SPC0002,20260519050726,2026-05-19T05:07:26.266Z,1.9,1.89,1.8,1.85,1,2,2,42,0,1,1
SPC0001,20260519050726,2026-05-19T05:07:26.517Z,2.09,2.09,1.8,2.04,1,1,0,0,0,1,1
SPC0001,20260519050728,2026-05-19T05:07:28.468Z,2.08,2.09,1.8,2.03,1,2,1,27,0,1,1
SPC0001,20260519050728,2026-05-19T05:07:28.576Z,2.09,2.08,1.8,2.04,1,2,0,48,0,1,1
SPC0002,20260519050729,2026-05-19T05:07:29.280Z,1.89,1.89,1.8,1.84,1,3,3,43,0,1,1
SPC0001,20260519050729,2026-05-19T05:07:29.528Z,2.09,2.08,1.8,2.04,1,3,2,26,0,1,1
SPC0001,20260519050731,2026-05-19T05:07:31.473Z,2.08,2.09,1.8,2.03,1,2,3,55,0,1,1
SPC0001,20260519050731,2026-05-19T05:07:31.585Z,2.07,2.09,1.8,2.02,1,2,1,44,0,1,1
SPC0002,20260519050732,2026-05-19T05:07:32.283Z,1.9,1.89,1.8,1.85,1,3,4,37,0,1,1
SPC0001,20260519050732,2026-05-19T05:07:32.545Z,2.08,2.07,1.8,2.03,1,1,0,0,0,1,1
SPC0001,20260519050734,2026-05-19T05:07:34.505Z,2.07,2.07,1.8,2.02,1,1,0,0,0,1,1
SPC0001,20260519050734,2026-05-19T05:07:34.584Z,2.06,2.07,1.8,2.01,1,1,0,0,0,1,1
SPC0002,20260519050735,2026-05-19T05:07:35.285Z,1.88,1.89,1.8,1.83,1,3,2,27,0,1,1
SPC0001,20260519050735,2026-05-19T05:07:35.546Z,2.07,2.07,1.8,2.02,1,1,0,0,0,1,1
SPC0001,20260519050737,2026-05-19T05:07:37.485Z,2.09,2.07,1.8,2.04,1,1,0,0,0,1,1
SPC0001,20260519050737,2026-05-19T05:07:37.591Z,2.07,2.07,1.8,2.02,1,1,0,0,0,1,1
SPC0002,20260519050738,2026-05-19T05:07:38.284Z,1.9,1.88,1.8,1.85,1,3,3,38,0,1,1
SPC0001,20260519050738,2026-05-19T05:07:38.547Z,2.05,2.07,1.8,2,1,1,0,0,0,1,1
SPC0001,20260519050740,2026-05-19T05:07:40.491Z,2.05,2.07,1.8,2,1,1,0,0,0,1,1
SPC0001,20260519050740,2026-05-19T05:07:40.597Z,2.04,2.05,1.8,1.99,1,1,0,0,0,1,1
SPC0002,20260519050741,2026-05-19T05:07:41.288Z,1.91,1.88,1.8,1.86,1,3,2,49,0,1,1
SPC0001,20260519050741,2026-05-19T05:07:41.548Z,2.03,2.05,1.8,1.98,1,1,0,0,0,1,1
SPC0001,20260519050743,2026-05-19T05:07:43.499Z,2.03,2.03,1.8,1.98,1,1,0,0,0,1,1
SPC0001,20260519050743,2026-05-19T05:07:43.605Z,2.02,2.03,1.8,1.97,1,1,0,0,0,1,1
SPC0002,20260519050744,2026-05-19T05:07:44.301Z,1.9,1.91,1.8,1.85,1,3,3,13,0,1,1
SPC0001,20260519050744,2026-05-19T05:07:44.562Z,2.03,2.02,1.8,1.98,1,1,0,0,0,1,1
SPC0001,20260519050746,2026-05-19T05:07:46.499Z,2.01,2.02,1.8,1.96,1,2,0,1,0,1,1
SPC0001,20260519050746,2026-05-19T05:07:46.608Z,2.02,2.01,1.8,1.97,1,2,4,19,0,1,1
SPC0002,20260519050747,2026-05-19T05:07:47.304Z,1.92,1.91,1.8,1.87,1,3,3,17,0,1,1
SPC0001,20260519050747,2026-05-19T05:07:47.568Z,2.02,2.01,1.8,1.97,1,2,3,31,0,1,1
SPC0001,20260519050749,2026-05-19T05:07:49.503Z,2.02,2.02,1.8,1.97,1,2,4,30,0,1,1
SPC0001,20260519050749,2026-05-19T05:07:49.613Z,2.02,2.02,1.8,1.97,1,2,3,45,0,1,1
SPC0002,20260519050750,2026-05-19T05:07:50.307Z,1.91,1.92,1.8,1.86,1,3,3,49,0,1,1
SPC0001,20260519050750,2026-05-19T05:07:50.571Z,2.04,2.02,1.8,1.99,1,2,2,52,0,1,1
SPC0001,20260519050752,2026-05-19T05:07:52.516Z,2.02,2.02,1.8,1.97,1,2,3,14,0,1,1
SPC0001,20260519050752,2026-05-19T05:07:52.624Z,2.03,2.02,1.8,1.98,1,2,0,43,0,1,1
SPC0002,20260519050753,2026-05-19T05:07:53.322Z,1.92,1.92,1.8,1.87,1,3,1,48,0,1,1
SPC0001,20260519050753,2026-05-19T05:07:53.588Z,2.02,2.02,1.8,1.97,1,2,1,44,0,1,1
SPC0001,20260519050755,2026-05-19T05:07:55.524Z,2.02,2.02,1.8,1.97,1,3,0,21,0,1,1
SPC0001,20260519050755,2026-05-19T05:07:55.630Z,2,2.02,1.8,1.95,1,3,2,57,0,1,1
SPC0002,20260519050756,2026-05-19T05:07:56.326Z,1.94,1.92,1.8,1.89,1,3,3,23,0,1,1
SPC0001,20260519050756,2026-05-19T05:07:56.587Z,1.99,2,1.8,1.94,1,3,3,6,0,1,1
SPC0001,20260519050758,2026-05-19T05:07:58.533Z,1.98,2,1.8,1.93,1,3,3,0,0,1,1
SPC0001,20260519050758,2026-05-19T05:07:58.642Z,1.96,1.98,1.8,1.91,1,3,4,49,0,1,1
SPC0002,20260519050759,2026-05-19T05:07:59.331Z,1.96,1.92,1.8,1.91,1,3,3,37,0,1,1
SPC0001,20260519050759,2026-05-19T05:07:59.594Z,1.94,1.98,1.8,1.89,1,3,1,46,0,1,1
SPC0001,20260519050801,2026-05-19T05:08:01.533Z,1.92,1.94,1.8,1.87,1,3,2,18,0,1,1
SPC0001,20260519050801,2026-05-19T05:08:01.643Z,1.93,1.94,1.8,1.88,1,3,2,57,0,1,1
SPC0002,20260519050802,2026-05-19T05:08:02.333Z,1.96,1.96,1.8,1.91,1,3,4,25,0,1,1
SPC0001,20260519050802,2026-05-19T05:08:02.600Z,1.93,1.93,1.8,1.88,1,3,2,51,0,1,1
SPC0001,20260519050804,2026-05-19T05:08:04.540Z,1.94,1.93,1.8,1.89,1,3,2,9,0,1,1
SPC0001,20260519050804,2026-05-19T05:08:04.648Z,1.92,1.94,1.8,1.87,1,3,0,42,0,1,1
SPC0002,20260519050805,2026-05-19T05:08:05.345Z,1.97,1.96,1.8,1.92,1,3,4,54,0,1,1
SPC0001,20260519050805,2026-05-19T05:08:05.611Z,1.93,1.94,1.8,1.88,1,3,1,52,0,1,1
SPC0001,20260519050807,2026-05-19T05:08:07.546Z,1.93,1.93,1.8,1.88,1,1,0,0,0,1,1
SPC0001,20260519050807,2026-05-19T05:08:07.655Z,1.93,1.93,1.8,1.88,1,1,0,0,0,1,1
SPC0002,20260519050808,2026-05-19T05:08:08.358Z,1.99,1.97,1.8,1.94,1,3,1,47,0,1,1
SPC0001,20260519050808,2026-05-19T05:08:08.622Z,1.93,1.93,1.8,1.88,1,1,0,0,0,1,1
SPC0001,20260519050810,2026-05-19T05:08:10.547Z,1.91,1.93,1.8,1.86,1,1,0,0,0,1,1
SPC0001,20260519050810,2026-05-19T05:08:10.670Z,1.91,1.91,1.8,1.86,1,1,0,0,0,1,1
SPC0002,20260519050811,2026-05-19T05:08:11.373Z,2,1.97,1.8,1.95,1,3,3,10,0,1,1
SPC0001,20260519050811,2026-05-19T05:08:11.637Z,1.91,1.91,1.8,1.86,1,1,0,0,0,1,1
SPC0001,20260519050813,2026-05-19T05:08:13.555Z,1.92,1.91,1.8,1.87,1,1,0,0,0,1,1
SPC0001,20260519050813,2026-05-19T05:08:13.681Z,1.93,1.91,1.8,1.88,1,1,0,0,0,1,1
SPC0002,20260519050814,2026-05-19T05:08:14.382Z,2.01,2,1.8,1.96,1,1,0,0,0,1,1
SPC0001,20260519050814,2026-05-19T05:08:14.648Z,1.93,1.93,1.8,1.88,1,1,0,0,0,1,1
SPC0001,20260519050816,2026-05-19T05:08:16.563Z,1.95,1.93,1.8,1.9,1,3,3,59,0,1,1
SPC0001,20260519050816,2026-05-19T05:08:16.687Z,1.95,1.95,1.8,1.9,1,1,0,0,0,1,1
SPC0002,20260519050817,2026-05-19T05:08:17.388Z,2.02,2,1.8,1.97,1,1,0,0,0,1,1
SPC0001,20260519050817,2026-05-19T05:08:17.653Z,1.95,1.95,1.8,1.9,1,1,0,0,0,1,1
SPC0001,20260519050819,2026-05-19T05:08:19.567Z,1.94,1.95,1.8,1.89,1,1,0,0,0,1,1
SPC0001,20260519050819,2026-05-19T05:08:19.690Z,1.94,1.95,1.8,1.89,1,1,0,0,0,1,1
SPC0002,20260519050820,2026-05-19T05:08:20.389Z,2.02,2.02,1.8,1.97,1,1,0,0,0,1,1
SPC0001,20260519050820,2026-05-19T05:08:20.653Z,1.93,1.94,1.8,1.88,1,1,0,0,0,1,1
SPC0001,20260519050822,2026-05-19T05:08:22.601Z,1.95,1.94,1.8,1.9,1,1,0,0,0,1,1
SPC0001,20260519050822,2026-05-19T05:08:22.695Z,1.94,1.95,1.8,1.89,1,1,0,0,0,1,1
SPC0002,20260519050823,2026-05-19T05:08:23.397Z,2.03,2.02,1.8,1.98,1,1,0,0,0,1,1
SPC0001,20260519050823,2026-05-19T05:08:23.664Z,1.95,1.95,1.8,1.9,1,1,0,0,0,1,1
SPC0001,20260519050825,2026-05-19T05:08:25.583Z,1.96,1.95,1.8,1.91,1,1,0,0,0,1,1
SPC0001,20260519050825,2026-05-19T05:08:25.709Z,1.97,1.95,1.8,1.92,1,1,0,0,0,1,1
SPC0002,20260519050826,2026-05-19T05:08:26.407Z,2.05,2.03,1.8,2,1,1,0,0,0,1,1
SPC0001,20260519050826,2026-05-19T05:08:26.673Z,1.97,1.97,1.8,1.92,1,1,0,0,0,1,1
SPC0001,20260519050828,2026-05-19T05:08:28.595Z,1.98,1.97,1.8,1.93,1,1,0,0,0,1,1
SPC0001,20260519050828,2026-05-19T05:08:28.720Z,1.98,1.98,1.8,1.93,1,3,3,27,0,1,1
SPC0002,20260519050829,2026-05-19T05:08:29.418Z,2.03,2.03,1.8,1.98,1,1,0,0,0,1,1
SPC0001,20260519050829,2026-05-19T05:08:29.684Z,1.96,1.98,1.8,1.91,1,3,0,29,0,1,1
SPC0001,20260519050831,2026-05-19T05:08:31.602Z,1.96,1.96,1.8,1.91,1,3,2,7,0,1,1
SPC0001,20260519050831,2026-05-19T05:08:31.726Z,1.95,1.96,1.8,1.9,1,1,0,0,0,1,1
SPC0002,20260519050832,2026-05-19T05:08:32.429Z,2.03,2.03,1.8,1.98,1,1,0,0,0,1,1
SPC0001,20260519050832,2026-05-19T05:08:32.693Z,1.94,1.95,1.8,1.89,1,2,0,31,0,1,1
SPC0001,20260519050834,2026-05-19T05:08:34.613Z,1.94,1.95,1.8,1.89,1,3,1,2,0,1,1
SPC0001,20260519050834,2026-05-19T05:08:34.739Z,1.93,1.94,1.8,1.88,1,3,0,14,0,1,1
SPC0002,20260519050835,2026-05-19T05:08:35.441Z,2.03,2.03,1.8,1.98,1,1,0,0,0,1,1
SPC0001,20260519050835,2026-05-19T05:08:35.708Z,1.93,1.94,1.8,1.88,1,3,2,43,0,1,1
SPC0001,20260519050837,2026-05-19T05:08:37.621Z,1.95,1.93,1.8,1.9,1,3,0,49,0,1,1
SPC0001,20260519050837,2026-05-19T05:08:37.748Z,1.97,1.93,1.8,1.92,1,3,0,24,0,1,1
SPC0002,20260519050838,2026-05-19T05:08:38.454Z,2.04,2.03,1.8,1.99,1,1,0,0,0,1,1
SPC0001,20260519050838,2026-05-19T05:08:38.722Z,1.95,1.97,1.8,1.9,1,3,3,40,0,1,1
SPC0001,20260519050840,2026-05-19T05:08:40.630Z,1.95,1.97,1.8,1.9,1,3,2,25,0,1,1
SPC0001,20260519050840,2026-05-19T05:08:40.755Z,1.94,1.95,1.8,1.89,1,3,0,2,0,1,1
SPC0002,20260519050841,2026-05-19T05:08:41.457Z,2.03,2.03,1.8,1.98,1,1,0,0,0,1,1
SPC0001,20260519050841,2026-05-19T05:08:41.724Z,1.94,1.95,1.8,1.89,1,3,2,6,0,1,1
SPC0001,20260519050843,2026-05-19T05:08:43.641Z,1.95,1.94,1.8,1.9,1,3,1,39,0,1,1
SPC0001,20260519050843,2026-05-19T05:08:43.767Z,1.95,1.94,1.8,1.9,1,2,4,4,0,1,1
SPC0002,20260519050844,2026-05-19T05:08:44.469Z,2.05,2.03,1.8,2,1,1,0,0,0,1,1
SPC0001,20260519050844,2026-05-19T05:08:44.736Z,1.95,1.95,1.8,1.9,1,2,1,58,0,1,1
SPC0001,20260519050846,2026-05-19T05:08:46.649Z,1.96,1.95,1.8,1.91,1,2,0,21,0,1,1
